"subject";"activity";"featDomain";"featAcceleration";"featInstrument";"featJerk";"featMagnitude";"featVariable";"featAxis";"count";"meanValue"
"1724";23;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";372;-0.541949073660753
"1725";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";372;-0.0966990737225806
"1726";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";372;-0.0432722741798387
"1727";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";372;-0.0621959093526344
"1728";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";372;-0.728692138333333
"1729";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";372;-0.546043593651882
"1730";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";372;-0.740518145887097
"1731";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";372;-0.623412641977151
"1732";23;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";372;-0.573942888021613
"1733";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";372;0.273493254730108
"1734";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";372;-0.019589258786828
"1735";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";372;-0.109093982385242
"1736";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";372;-0.622594039757258
"1737";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";372;-0.532078546615699
"1738";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";372;-0.450557203409946
"1739";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";372;-0.532754757205108
"1740";23;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";372;-0.56557562579215
"1741";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";372;0.0778588215843817
"1742";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";372;0.0200470964972984
"1743";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";372;-0.000717680881887096
"1744";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";372;-0.608183751830914
"1745";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";372;-0.61898123051828
"1746";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";372;-0.603048769571532
"1747";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";372;-0.58640067170914
"1748";23;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";372;-0.55872531418629
"1749";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";372;0.662324737580645
"1750";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";372;0.0146209197354839
"1751";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";372;0.0518662466372043
"1752";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";372;-0.964393040295699
"1753";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";372;-0.960318907096774
"1754";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";372;-0.934236146612903
"1755";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";372;-0.532754757205108
"1756";23;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";372;-0.56557562579215
"1757";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";372;-0.685136501518817
"1758";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";372;-0.497783811010484
"1759";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";372;-0.617685416736559
"1760";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";372;-0.779197054064516
"1761";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";372;-0.50785054741371
"1762";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";372;-0.644131036807258
"1763";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";372;-0.534657191683602
"1764";23;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";372;-0.632288527203763
"1765";23;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";372;-0.584111049810215
"1766";23;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";372;-0.593735302105376
"1767";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";372;-0.599080886430645
"1768";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";372;-0.548483208943548
"1769";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";372;-0.49021281618414
"1770";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";372;-0.633839114436559
"1771";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";372;-0.554471679592177
"1772";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";372;-0.474767543716048
"1773";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";372;-0.529029284118011
"1774";23;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";372;-0.657048917971505
"1775";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";372;-0.617521836605645
"1776";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";372;-0.628231338392742
"1777";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";372;-0.578870810235484
"1778";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";372;-0.635054351475538
"1779";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";372;-0.636977610060753
"1780";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";372;-0.627540367652688
"1781";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";372;-0.542663319457527
"1782";23;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";372;-0.583832309145968
"1783";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";381;-0.0212578096847769
"1784";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";381;-0.0782440202677165
"1785";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";381;0.0841740375981627
"1786";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";381;-0.776199049939633
"1787";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";381;-0.763365457296588
"1788";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";381;-0.708251676335958
"1789";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";381;-0.682447212750656
"1790";24;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";381;-0.742983126606299
"1791";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";381;-0.0998294248142257
"1792";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";381;-0.0390749421383202
"1793";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";381;-0.0552987683401575
"1794";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";381;-0.764490030609974
"1795";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";381;-0.792718702440945
"1796";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";381;-0.796816516614173
"1797";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";381;-0.791646550787402
"1798";24;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";381;-0.788997850813648
"1799";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";381;0.276767046391076
"1800";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";381;-0.0176822460103885
"1801";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";381;-0.107914503687664
"1802";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";381;-0.675459176298425
"1803";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";381;-0.582490655185302
"1804";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";381;-0.636497458900262
"1805";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";381;-0.620032665162467
"1806";24;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";381;-0.650862147810236
"1807";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";381;0.0784735003467192
"1808";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";381;0.00396900308574016
"1809";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";381;-0.00700960558805774
"1810";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";381;-0.74030054488189
"1811";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";381;-0.685979796261942
"1812";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";381;-0.736374232574803
"1813";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";381;-0.713667423769029
"1814";24;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";381;-0.689391189346457
"1815";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";381;0.69498126808399
"1816";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";381;0.0729509702152231
"1817";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";381;0.0623227714146982
"1818";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";381;-0.975329699658793
"1819";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";381;-0.96089816664042
"1820";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";381;-0.955724566194226
"1821";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";381;-0.620032665162467
"1822";24;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";381;-0.650862147810236
"1823";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";381;-0.722607377748032
"1824";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";381;-0.753710479580053
"1825";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";381;-0.70948857687664
"1826";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";381;-0.794063529133858
"1827";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";381;-0.771969808976378
"1828";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";381;-0.735749934304462
"1829";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";381;-0.754131617480315
"1830";24;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";381;-0.782076276167979
"1831";24;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";381;-0.795019165380577
"1832";24;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";381;-0.796157264514436
"1833";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";381;-0.707613779580052
"1834";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";381;-0.611509042586877
"1835";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";381;-0.65585899482231
"1836";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";381;-0.664356691751496
"1837";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";381;-0.594676790059055
"1838";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";381;-0.655360521446194
"1839";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";381;-0.650121872273806
"1840";24;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";381;-0.705928425819685
"1841";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";381;-0.752245372493438
"1842";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";381;-0.703641614506562
"1843";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";381;-0.719655747391076
"1844";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";381;-0.751378154304462
"1845";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";381;-0.688280461860892
"1846";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";381;-0.751628687821522
"1847";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";381;-0.696845583388451
"1848";24;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";381;-0.682447145993307
"1849";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";409;-0.00298151164792176
"1850";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";409;-0.083900354157824
"1851";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";409;0.0993606079900489
"1852";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";409;-0.683131970775061
"1853";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";409;-0.752261013276284
"1854";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";409;-0.74741022
"1855";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";409;-0.625733064258924
"1856";25;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";409;-0.68515279467066
"1857";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";409;-0.108263884562298
"1858";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";409;-0.0389884753435208
"1859";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";409;-0.0555782223647433
"1860";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";409;-0.768682473178484
"1861";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";409;-0.902628080757946
"1862";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";409;-0.831848667286064
"1863";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";409;-0.849630706259169
"1864";25;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";409;-0.872776184449878
"1865";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";409;0.275301467772127
"1866";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";409;-0.0193221769314914
"1867";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";409;-0.10962903098044
"1868";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";409;-0.716264537547677
"1869";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";409;-0.531421035602689
"1870";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";409;-0.64709556105868
"1871";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";409;-0.583377749713936
"1872";25;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";409;-0.659015505611247
"1873";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";409;0.0817657442063814
"1874";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";409;0.00638633884442543
"1875";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";409;-0.010346171499489
"1876";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";409;-0.79682335007335
"1877";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";409;-0.722502919364303
"1878";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";409;-0.860669382640587
"1879";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";409;-0.783445354474328
"1880";25;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";409;-0.780451867848411
"1881";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";409;0.672386622127139
"1882";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";409;0.0471601427530562
"1883";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";409;0.239226040930391
"1884";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";409;-0.950017091344743
"1885";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";409;-0.901088770963325
"1886";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";409;-0.880682330706602
"1887";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";409;-0.583377749713936
"1888";25;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";409;-0.659015505611247
"1889";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";409;-0.672197763601467
"1890";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";409;-0.81313379207824
"1891";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";409;-0.746832213594132
"1892";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";409;-0.690398481943765
"1893";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";409;-0.723584437530562
"1894";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";409;-0.771208929095355
"1895";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";409;-0.754236109755501
"1896";25;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";409;-0.697213120366748
"1897";25;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";409;-0.875970674743276
"1898";25;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";409;-0.877714953691932
"1899";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";409;-0.748416509682152
"1900";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";409;-0.600027697242054
"1901";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";409;-0.738509947579462
"1902";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";409;-0.705223686579951
"1903";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";409;-0.529064652290954
"1904";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";409;-0.630224637674572
"1905";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";409;-0.69501971
"1906";25;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";409;-0.695367928718826
"1907";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";409;-0.804144642836186
"1908";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";409;-0.740570312249389
"1909";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";409;-0.849504849486553
"1910";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";409;-0.807712525721271
"1911";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";409;-0.721707668572127
"1912";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";409;-0.870541516210269
"1913";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";409;-0.779190075892421
"1914";25;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";409;-0.783547229755501
"1915";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";392;-0.020659932105102
"1916";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";392;-0.0827415060904082
"1917";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";392;0.0917853294044643
"1918";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";392;-0.766673970339286
"1919";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";392;-0.800675471045918
"1920";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";392;-0.703347205619898
"1921";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";392;-0.694597662936224
"1922";26;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";392;-0.751833690215051
"1923";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";392;-0.0988125627461224
"1924";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";392;-0.040476400288852
"1925";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";392;-0.0558282743354031
"1926";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";392;-0.732321370690816
"1927";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";392;-0.836112175331633
"1928";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";392;-0.773101524821429
"1929";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";392;-0.798325916709184
"1930";26;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";392;-0.818279112908163
"1931";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";392;0.2730365808625
"1932";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";392;-0.0161687277463495
"1933";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";392;-0.107637894928571
"1934";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";392;-0.623101031168367
"1935";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";392;-0.585967142418112
"1936";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";392;-0.70498062744898
"1937";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";392;-0.600932264175765
"1938";26;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";392;-0.620355788665816
"1939";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";392;0.0808743261341837
"1940";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";392;0.00767709978181122
"1941";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";392;-0.00724891943768878
"1942";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";392;-0.682815652993112
"1943";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";392;-0.678386582086227
"1944";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";392;-0.778349460841837
"1945";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";392;-0.694917859209184
"1946";26;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";392;-0.677426336392347
"1947";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";392;0.615123534668367
"1948";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";392;0.10870478277551
"1949";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";392;0.234107010472449
"1950";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";392;-0.96781789994898
"1951";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";392;-0.959713562227041
"1952";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";392;-0.955643363545918
"1953";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";392;-0.600932264175765
"1954";26;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";392;-0.620355788665816
"1955";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";392;-0.703109561068878
"1956";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";392;-0.799353075357143
"1957";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";392;-0.689404846813776
"1958";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";392;-0.78740310059949
"1959";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";392;-0.803635337372449
"1960";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";392;-0.735942384438775
"1961";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";392;-0.770504884821429
"1962";26;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";392;-0.782624320831633
"1963";26;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";392;-0.823865297193878
"1964";26;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";392;-0.823991408418367
"1965";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";392;-0.65109030186199
